,year,title
8734,2020,Identification of small non-coding RNAs responsive to GUN1 and GUN5 related retrograde signals in Arabidopsis thaliana.
8735,2020,Impact of DNA methylation on 3D genome structure
8736,2020,Epigenetic Vulnerability of Insulator CTCF Motifs at Parkinson’s Disease-Associated Genes in Response to Neurotoxicant Rotenone
8737,2020,SimText: a text mining framework for interactive analysis and visualization of similarities among biomedical entities
8738,2020,Abscisic Acid Connects Phytohormone Signaling with RNA Metabolic Pathways and Promotes an Antiviral Response that Is Evaded by a Self-Controlled RNA Virus
8739,2020,"Interplay between probe design and test performance: overlap between genomic regions of interest, capture regions and high quality reference calls influence performance of WES-based assays"
8740,2020,"In-Depth Bioinformatic Analyses of Nidovirales Including Human SARS-CoV-2, SARS-CoV, MERS-CoV Viruses Suggest Important Roles of Non-canonical Nucleic Acid Structures in Their Lifecycles"
8741,2020,Investigating the gene expression profiles of rehabilitated Florida manatees (Trichechus manatus latirostris) following red tide exposure
8742,2020,Host Range Determinants of Pseudomonas savastanoi Pathovars of Woody Hosts Revealed by Comparative Genomics and Cross-Pathogenicity Tests
8743,2020,A CD33 frameshift variant is associated with neuromyelitis optica spectrum disorders
8744,2020,Somatic Mutation Profiling in Premalignant Lesions of Vulvar Squamous Cell Carcinoma
8745,2020,Age-related accumulation of de novo mitochondrial mutations in mammalian oocytes and somatic tissues
8746,2020,BENTO: A Visual Platform for Building Clinical NLP Pipelines Based on CodaLab
8747,2020,"Assessment of bacterial diversity of Rhipicephalus microplus ticks from two livestock agroecosystems in Antioquia, Colombia"
8748,2020,Coding-Complete Genome Sequence of SARS-CoV-2 Isolate from Bangladesh by Sanger Sequencing
8749,2020,"Draft Genome Sequence of Stenotrophomonas pavanii Strain MHSD12, a Bacterial Endophyte Associated with Dicoma anomala"
8750,2020,West Nile Virus in Slovenia
8751,2020,Comparative Genomics of Stenotrophomonas maltophilia and Stenotrophomonas rhizophila Revealed Characteristic Features of Both Species
8752,2020,"CrebA increases secretory capacity through direct transcriptional regulation of the secretory machinery, a subset of secretory cargo, and other key regulators"
8753,2020,Streamlining data-intensive biology with workflow systems
8754,2020,"Mutation Patterns of Human SARS-CoV-2 and Bat RaTG13 Coronavirus Genomes Are Strongly Biased Towards C>U Transitions, Indicating Rapid Evolution in Their Hosts"
8755,2020,Sex Differences in Dietary Copper-Fructose Interaction-Induced Alterations of Gut Microbial Activity are Not Correlated to Hepatic Steatosis
8756,2020,AskMe: A LAPPS Grid-based NLP Query and Retrieval System for Covid-19 Literature
8757,2020,Analysis of codon usage bias in potato virus Y non-recombinant strains.
8758,2020,"Reproducibly sampling SARS-CoV-2 genomes across time, geography, and viral diversity."
8759,2020,In Silico Identification of Potential Allosteric Inhibitors of the SARS-CoV-2 Helicase
8760,2020,Identification of small RNAs during cold acclimation in Arabidopsis thaliana
8761,2020,TET1 interacts directly with NANOG via independent regions containing hydrophobic and aromatic residues
8762,2020,Ross River Virus Provokes Differentially Expressed MicroRNA and RNA Interference Responses in Aedes aegypti Mosquitoes
8763,2020,A RECIPROCAL REGULATION OF SPERMIDINE AND AUTOPHAGY IN PODOCYTES MAINTAINS THE FILTRATION BARRIER.
8764,2020,TET1 Directs Chondrogenic Differentiation by Regulating SOX9 Dependent Activation of Col2a1 and Acan In Vitro
8765,2020,Transcriptomic analysis of hookworm Ancylostoma ceylanicum life cycle stages reveals changes in G-protein coupled receptor diversity associated with the onset of parasitism.
8766,2020,HELIPORT: A Portable Platform for {FAIR Workflow | Metadata | Scientific Project Lifecycle} Management and Everything
8767,2020,Genome-wide association study in European patients with congenital heart disease identifies risk loci for transposition of the great arteries and anomalies of the thoracic arteries and veins and expression of discovered candidate genes in the developing heart
8768,2020,Draft genome sequences of Enterococcus durans EDD2 strain associated with honeybees
8769,2020,Variant analysis of SARS-CoV-2 strains in Middle Eastern countries
8770,2020,Organohalide-respiring bacteria in polluted urban rivers employ novel bifunctional reductive dehalogenases to dechlorinate polychlorinated biphenyls and tetrachloroethene.
8771,2020,VizSciFlow: A Visually Guided Scripting Framework for Supporting Complex Scientific Data Analysis
8772,2020,Environmental DNA metabarcoding reveals comparable responses to agricultural stressors on different trophic levels of a freshwater community
8773,2020,"Source Tracking Based on Core Genome SNV and CRISPR Typing of Salmonella enterica Serovar Heidelberg Isolates Involved in Foodborne Outbreaks in Québec, 2012"
8774,2020,Methylation Profile of X-Chromosome–Related Genes in Male Breast Cancer
8775,2020,Interest of bacterial pangenome analyses in clinical microbiology.
8776,2020,Compi Hub: A Public Repository for Sharing and Discovering Compi Pipelines
8777,2020,Phylogenetic systematics of Butyrivibrio and Pseudobutyrivibrio genomes illustrate possession of open genomes rich in orthologous accessory genes with an abundance of carbohydrate-active enzyme isoforms
8778,2020,Identification of new insect Host Defense Peptides (HDP) from Dung Beetles (Coleoptera: Scarabaeidae) transcriptomes
8779,2020,PEPPI-MS: polyacrylamide gel-based prefractionation for analysis of intact proteoforms and protein complexes by mass spectrometry.
8780,2020,Genetic evolution and transmission dynamics of clade 2.3.2.1a highly pathogenic avian influenza A/H5N1 viruses in Bangladesh.
8781,2020,"Ush regulates hemocyte-specific gene expression, fatty acid metabolism and cell cycle progression and cooperates with dNuRD to orchestrate hematopoiesis"
8782,2020,A myelin basic protein fragment induces sexually dimorphic transcriptome signatures of neuropathic pain in mice
8783,2020,Construcción de una plataforma computacional para la identificación de relaciones sinténicas entre subregiones genómicas asociadas al sistema inmune innato del organismo D. vexillum y otros tunicados
8784,2020,Considerations for mosquito microbiome research from the Mosquito Microbiome Consortium
8785,2020,Global analysis of histone modifications and long-range chromatin interactions revealed the differential cistrome changes and novel transcriptional players in human dilated cardiomyopathy.
8786,2020,Molecular Evolution of Ultraviolet Visual Opsins and Spectral Tuning of Photoreceptors in Anemonefishes (Amphiprioninae)
8787,2020,Epigenetic competition reveals density-dependent regulation and target site plasticity of phosphorothioate epigenetics in bacteria
8788,2020,New broad-spectrum antibiotics containing a pyrrolobenzodiazepine ring with activity against multidrug resistant Gram-negative bacteria.
8789,2020,Effects of paracetamol (acetaminophen) on gene expression and permeability properties of the rat placenta and fetal brain
8790,2020,Analysis of DNA methylation and TP53 mutational status for differentiating feline oral squamous cell carcinoma from non-neoplastic mucosa: a preliminary study.
8791,2020,Spatial Patterns of Gene Expression in Bacterial Genomes
8792,2020,Characterization of genomic regulation profiles in human mitral valve whole tissue to annotate genetic risk loci for mitral valve prolapse
8793,2020,BRD4 promotes metastatic potential in oral squamous cell carcinoma through the epigenetic regulation of the MMP2 gene
8794,2020,Chromatin remodeler Brahma safeguards canalization in cardiac mesoderm differentiation
8795,2020,Intergenerationally Maintained Histone H4 Lysine 16 Acetylation Is Instructive for Future Gene Activation
8796,2020,"GLASSgo in Galaxy: high-throughput, reproducible and easy-to-integrate prediction of sRNA homologs"
8797,2020,Nrd1p identifies aberrant and natural exosomal target messages during the nuclear mRNA surveillance in Saccharomyces cerevisiae
8798,2020,"Identification of QTL for resistance against two fungal pathogens, Pyrenophora teres f. teres and Bipolaris sorokiniana, in a barley (Hordeum vulgare L.) diversity set"
8799,2020,Chlorpromazine and Amitriptyline Are Substrates and Inhibitors of the AcrB Multidrug Efflux Pump
8800,2020,BioinfoPortal: A scientific gateway for integrating bioinformatics applications on the Brazilian national high-performance computing network
8801,2020,Galactic Circos: User-friendly Circos plots within the Galaxy platform
8802,2020,IonBreeders: bioinformatics plugins toward genomics-assisted breeding
8803,2020,"Efficient, quick and easy-to-use DNA replication timing analysis with START-R suite"
8804,2020,"Massilia arenosa sp. nov., isolated from the soil of a cultivated maize field."
8805,2020,Impact of Short-Term Isoflavone Intervention in Polycystic Ovary Syndrome (PCOS) Patients on Microbiota Composition and Metagenomics
8806,2020,Folding Keratin Gene Clusters during Skin Regional Specification.
8807,2020,Genotype and soil water availability shape the composition of AMF communities at chickpea early growth stages
8808,2020,"The ChemicalToolbox: reproducible, user-friendly cheminformatics analysis on the Galaxy platform"
8809,2020,"Genome‐wide association studies in a barley (
 Hordeum vulgare
 ) diversity set reveal a limited number of loci for resistance to spot blotch (
 Bipolaris sorokiniana
 )"
8810,2020,A practical guide to DNA metabarcoding for entomological ecologists
8811,2020,Modulation of hippocampal neuronal resilience during aging by the Hsp70/Hsp90 co‐chaperone STI1
8812,2020,"De novo transcriptome assembly, functional annotation and characterization of the Atlantic bluefin tuna (Thunnus thynnus) larval stage"
8813,2020,"De novo transcriptome assembly, functional annotation and characterization of the Atlantic bluefin tuna (Thunnus thynnus) larval stage"
8814,2020,Sequencing B cell receptors from ferrets (Mustela putorius furo)
8815,2020,3′ MACE RNA-sequencing allows for transcriptome profiling in human tissue samples after long-term storage
8816,2020,Anopheles mosquitoes reveal new principles of 3D genome organization in insects
8817,2020,Fovea-like Photoreceptor Specializations Underlie Single UV Cone Driven Prey-Capture Behavior in Zebrafish
8818,2020,Differentially Regulated Transcription Factors and ABC Transporters in a Mitochondrial Dynamics Mutant Can Alter Azole Susceptibility of Aspergillus fumigatus
8819,2020,"Mask, a component of the hippo pathway, is required for Drosophila eye morphogenesis."
8820,2020,HSATII RNA is induced via a non-canonical ATM-regulated DNA-damage response pathway and facilitates tumor cell proliferation and movement
8821,2020,Pituitary stem cells produce paracrine WNT signals to control the expansion of their descendant progenitor cells
8822,2020,Immunoglobulin T genes in Neopterygii
8823,2020,Opposing Functions of BRD4 Isoforms in Breast Cancer.
8824,2020,iWhale: a computational pipeline based on Docker and SCons for detection and annotation of somatic variants in cancer WES data
8825,2020,"Combinational approach of retrospective clinical evidence and transcriptomics highlight AMH superiority to FSH, as successful ICSI outcome predictor"
